proto,src_ip,src_pt,dst_ip,dst_pt,ce,hae,lat,le,lon
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.452789","32.8795358","0.5","-114.206386"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.740723","32.8795938","0.5","-114.203035"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.777817","32.8803778","0.5","-114.210725"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.219376","32.8806394","0.5","-114.201501"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.405884","32.8795382","0.5","-114.206403"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.805634","32.8795903","0.5","-114.203002"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.770676","32.8803606","0.5","-114.210734"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.177048","32.880623","0.5","-114.201504"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.419724","32.879542","0.5","-114.206419"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.754135","32.8795876","0.5","-114.202974"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.765839","32.8803438","0.5","-114.210743"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.175217","32.8806085","0.5","-114.201506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.406723","32.8795475","0.5","-114.206435"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.685379","32.8795854","0.5","-114.202958"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.766708","32.8803268","0.5","-114.210751"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.188477","32.8805917","0.5","-114.201508"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.403076","32.8795544","0.5","-114.20645"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.540802","32.8795838","0.5","-114.202938"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.764053","32.8803096","0.5","-114.21076"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.132202","32.8805747","0.5","-114.201508"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.334976","32.8795631","0.5","-114.206466"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.565109","32.8795843","0.5","-114.202919"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.758652","32.8802927","0.5","-114.210768"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.144791","32.8805575","0.5","-114.201506"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.366745","32.8795727","0.5","-114.206482"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.569824","32.8795856","0.5","-114.2029"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.745056","32.8802752","0.5","-114.210776"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.416122","32.8795824","0.5","-114.206496"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.113541","32.8805365","0.5","-114.2015"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.446991","32.8795863","0.5","-114.202876"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.727051","32.8802581","0.5","-114.210784"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.067108","32.8805169","0.5","-114.201495"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.36528","32.8795942","0.5","-114.206511"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.527832","32.8795865","0.5","-114.202855"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.713242","32.8802411","0.5","-114.210793"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.989655","32.8805003","0.5","-114.201489"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.379791","32.8796066","0.5","-114.206526"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.531738","32.8795889","0.5","-114.202836"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.704208","32.8802247","0.5","-114.210801"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","186.00206","32.8804855","0.5","-114.201482"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.347351","32.8796194","0.5","-114.206542"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.40918","32.8795907","0.5","-114.202816"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.690567","32.880208","0.5","-114.21081"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.947144","32.8804728","0.5","-114.201481"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.332275","32.8796325","0.5","-114.206556"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.602615","32.8795917","0.5","-114.202799"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.671661","32.8801906","0.5","-114.21082"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.950439","32.8804559","0.5","-114.201476"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.366165","32.8796456","0.5","-114.206571"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","183.792328","32.8795925","0.5","-114.20278"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.653748","32.8801744","0.5","-114.210829"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.88002","32.8804366","0.5","-114.20147"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.45192","32.8796581","0.5","-114.206585"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.015915","32.8795939","0.5","-114.202755"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.642334","32.8801572","0.5","-114.21084"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.854172","32.8804186","0.5","-114.201465"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.345856","32.8796723","0.5","-114.206601"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.176239","32.879596","0.5","-114.20273"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.629059","32.8801407","0.5","-114.21085"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.844788","32.8804033","0.5","-114.201462"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.300003","32.8796852","0.5","-114.206616"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.278732","32.8795983","0.5","-114.20271"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.617676","32.8801244","0.5","-114.21086"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.85849","32.880387","0.5","-114.201459"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.235367","32.8796971","0.5","-114.206633"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.335022","32.8796004","0.5","-114.202692"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.60614","32.8801076","0.5","-114.210871"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.85701","32.8803698","0.5","-114.201456"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.357224","32.8797064","0.5","-114.206645"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.374893","32.8796037","0.5","-114.202671"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.585373","32.8800912","0.5","-114.210882"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.8255","32.8803509","0.5","-114.201454"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.309555","32.8797171","0.5","-114.206662"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.408081","32.8796079","0.5","-114.202651"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.56752","32.8800756","0.5","-114.210892"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.826157","32.880332","0.5","-114.201454"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.224838","32.8797279","0.5","-114.20668"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.424118","32.8796126","0.5","-114.202634"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.539398","32.8800603","0.5","-114.210902"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.741531","32.8803138","0.5","-114.201453"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.10463","32.8797388","0.5","-114.206698"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.444717","32.8796185","0.5","-114.202615"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.514771","32.8800443","0.5","-114.210913"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.655579","32.8802963","0.5","-114.201455"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.140198","32.8797479","0.5","-114.206716"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.466782","32.8796261","0.5","-114.202597"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.484741","32.8800294","0.5","-114.210921"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.622925","32.8802784","0.5","-114.201456"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.084259","32.8797567","0.5","-114.206735"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.518539","32.8796355","0.5","-114.202579"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.458328","32.8800148","0.5","-114.210929"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.554718","32.8802619","0.5","-114.201457"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.582703","32.8797669","0.5","-114.206757"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.553436","32.8796475","0.5","-114.202561"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.429886","32.8799996","0.5","-114.210937"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.49202","32.8802446","0.5","-114.201457"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.721252","32.8797731","0.5","-114.206773"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.556763","32.8796596","0.5","-114.202546"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.410187","32.8799835","0.5","-114.210943"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.406616","32.8802277","0.5","-114.201458"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.91333","32.8797791","0.5","-114.20679"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.495544","32.8796712","0.5","-114.202531"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.383774","32.8799671","0.5","-114.210949"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.38591","32.8802104","0.5","-114.201458"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.126755","32.8797867","0.5","-114.206808"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.535141","32.8796859","0.5","-114.202516"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.359818","32.879949","0.5","-114.210953"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.391724","32.880194","0.5","-114.201458"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.005463","32.8797957","0.5","-114.206831"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.519333","32.8796998","0.5","-114.202502"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.32962","32.8799303","0.5","-114.210955"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.378479","32.8801785","0.5","-114.201457"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.108444","32.8798017","0.5","-114.206848"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.53894","32.8797124","0.5","-114.20249"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.300476","32.8799113","0.5","-114.210958"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.383423","32.8801619","0.5","-114.201455"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.088303","32.8798097","0.5","-114.206869"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.557617","32.8797243","0.5","-114.202477"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.29422","32.8798923","0.5","-114.210959"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.384338","32.8801486","0.5","-114.201452"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.918579","32.8798188","0.5","-114.20689"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","182.486693","32.8786802","0","-114.202562"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.578049","32.879737","0.5","-114.202463"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.262161","32.8798733","0.5","-114.21096"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.374649","32.8801402","0.5","-114.20145"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.132339","32.8798247","0.5","-114.206907"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","182.234934","32.8781829","0","-114.202931"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.615128","32.8797499","0.5","-114.202449"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.234833","32.8798553","0.5","-114.210959"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.383102","32.8801336","0.5","-114.201448"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.26767","32.8798308","0.5","-114.206926"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","182.529259","32.8781838","0","-114.202932"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.627777","32.8797615","0.5","-114.202434"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.19989","32.8798368","0.5","-114.210959"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.40654","32.8801253","0.5","-114.201445"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.293381","32.8798383","0.5","-114.206947"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","182.997076","32.8781838","0","-114.202932"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.651947","32.8797731","0.5","-114.202418"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.152328","32.8798183","0.5","-114.210958"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.423447","32.8801158","0.5","-114.201441"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.249573","32.8798454","0.5","-114.206968"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","183.492847","32.8781849","0","-114.202932"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.678391","32.8797847","0.5","-114.2024"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.117767","32.8797999","0.5","-114.210956"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.394867","32.8801058","0.5","-114.201437"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.201645","32.8798521","0.5","-114.206988"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","183.97397","32.8781856","0","-114.202933"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.706528","32.8797949","0.5","-114.202383"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.073593","32.8797817","0.5","-114.210954"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.394775","32.8800964","0.5","-114.201433"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.14595","32.8798584","0.5","-114.207006"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","181.038422","32.8797639","0.5","-114.210952"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.751816","32.8798042","0.5","-114.202367"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.397949","32.8800931","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.946716","32.879865","0.5","-114.207028"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.79158","32.8798131","0.5","-114.20235"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.996643","32.8797448","0.5","-114.21095"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.411362","32.8800932","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.063797","32.8798698","0.5","-114.207046"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.841782","32.8798229","0.5","-114.202332"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.965729","32.8797263","0.5","-114.210948"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.424805","32.8800933","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.994034","32.8798755","0.5","-114.207067"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.887772","32.8798323","0.5","-114.202314"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.939713","32.8797086","0.5","-114.210946"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.444016","32.8800933","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.106339","32.8798806","0.5","-114.207086"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.925461","32.8798408","0.5","-114.202299"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.905624","32.8796902","0.5","-114.210944"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.45314","32.8800933","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.224701","32.8798853","0.5","-114.207105"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.968048","32.8798499","0.5","-114.202285"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.869263","32.8796722","0.5","-114.210942"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.458359","32.8800924","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.12674","32.8798908","0.5","-114.207127"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","183.168498","32.8781872","0","-114.202933"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.986176","32.8798605","0.5","-114.202269"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.846191","32.879654","0.5","-114.210941"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.450409","32.880082","0.5","-114.201429"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.904221","32.8798971","0.5","-114.20715"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","182.397926","32.8781872","0","-114.202935"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","184.998398","32.8798715","0.5","-114.202255"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.834564","32.8796357","0.5","-114.21094"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.424866","32.8800615","0.5","-114.201427"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.823517","32.8799024","0.5","-114.207169"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0","182.040096","32.8781872","0","-114.202934"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.014099","32.8798833","0.5","-114.202242"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.817215","32.8796181","0.5","-114.210939"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.330444","32.8800424","0.5","-114.201432"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.635315","32.8799082","0.5","-114.20719"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.038361","32.8798971","0.5","-114.20223"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.804855","32.8795996","0.5","-114.210939"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.267624","32.8800275","0.5","-114.201439"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.55217","32.8799131","0.5","-114.207208"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.065521","32.8799124","0.5","-114.20222"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.791763","32.8795807","0.5","-114.21094"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.215561","32.880016","0.5","-114.201447"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.206833","32.8799197","0.5","-114.207229"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.084824","32.8799291","0.5","-114.20221"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.774841","32.879562","0.5","-114.210941"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.145966","32.8800048","0.5","-114.201459"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.427399","32.8799236","0.5","-114.207243"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.094589","32.8799473","0.5","-114.202203"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.764374","32.8795434","0.5","-114.210942"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.014801","32.8799961","0.5","-114.201476"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.368805","32.8799307","0.5","-114.207261"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.104477","32.8799635","0.5","-114.202197"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.739349","32.8795253","0.5","-114.210944"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.962738","32.8799915","0.5","-114.201492"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.629959","32.8799374","0.5","-114.207275"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.117615","32.8799763","0.5","-114.202193"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.721863","32.8795063","0.5","-114.210946"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.908035","32.879992","0.5","-114.201509"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","182.04567","32.879944","0.5","-114.207287"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.720993","32.8794876","0.5","-114.210949"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.139893","32.8799898","0.5","-114.202189"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.860703","32.8799957","0.5","-114.201529"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.928894","32.8799572","0.5","-114.207309"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.703552","32.8794702","0.5","-114.210952"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.176346","32.8800056","0.5","-114.202184"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.832764","32.880004","0.5","-114.201546"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.909286","32.8799687","0.5","-114.207327"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.688004","32.8794515","0.5","-114.210955"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.218506","32.8800194","0.5","-114.202177"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.854401","32.8800134","0.5","-114.201561"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.826218","32.8799801","0.5","-114.207344"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.672913","32.8794333","0.5","-114.210957"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.262192","32.8800318","0.5","-114.20217"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.904861","32.8800221","0.5","-114.201575"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.81691","32.8799911","0.5","-114.20736"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.654816","32.8794146","0.5","-114.21096"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.312592","32.8800432","0.5","-114.20216"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","184.992569","32.8800288","0.5","-114.201586"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.77298","32.880003","0.5","-114.207376"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.61615","32.8793972","0.5","-114.210962"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.297287","32.880043","0.5","-114.202161"
tcp,10.60.11.11,56922,239.2.3.1,6969,"0.5","185.069519","32.8800351","0.5","-114.201595"
tcp,10.60.11.11,59564,239.2.3.1,6969,"0.5","181.682968","32.8800151","0.5","-114.207392"
tcp,10.60.11.11,41633,239.2.3.1,6969,"0.5","180.573273","32.8793807","0.5","-114.210964"
tcp,10.60.11.11,48048,239.2.3.1,6969,"0.5","185.292084","32.8800418","0.5","-114.202162"
